date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:21:00	25528/25528	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2000:33:58%20GMT	https://validthemes.live/themeforest/avedi/team.html	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/team.html	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:01	24048/24048	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2000:39:04%20GMT	https://validthemes.live/themeforest/avedi/team-single.html	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/team-single.html	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:02	25753/25753	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2000:30:50%20GMT	https://validthemes.live/themeforest/avedi/contact.html	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/contact.html	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:03	4351/4351	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Jul%202021%2007:13:28%20GMT	https://validthemes.live/themeforest/avedi/404.html	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/404.html	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:04	25229/25229	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2000:33:08%20GMT	https://validthemes.live/themeforest/avedi/projects.html	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/projects.html	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:05	21749/21749	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2000:32:42%20GMT	https://validthemes.live/themeforest/avedi/projects-2.html	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/projects-2.html	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:06	21446/21446	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2000:32:58%20GMT	https://validthemes.live/themeforest/avedi/projects-3.html	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/projects-3.html	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:07	23592/23592	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2000:32:20%20GMT	https://validthemes.live/themeforest/avedi/project-details.html	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/project-details.html	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:09	36815/36815	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2000:33:44%20GMT	https://validthemes.live/themeforest/avedi/services.html	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/services.html	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:10	36131/36131	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2000:33:20%20GMT	https://validthemes.live/themeforest/avedi/services-2.html	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/services-2.html	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:11	32129/32129	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2000:33:30%20GMT	https://validthemes.live/themeforest/avedi/services-3.html	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/services-3.html	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:12	25061/25061	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2000:33:40%20GMT	https://validthemes.live/themeforest/avedi/services-details.html	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/services-details.html	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:13	26818/26818	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2000:30:44%20GMT	https://validthemes.live/themeforest/avedi/blog-standard.html	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/blog-standard.html	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:14	38464/38464	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2000:30:46%20GMT	https://validthemes.live/themeforest/avedi/blog-with-sidebar.html	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/blog-with-sidebar.html	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:15	29039/29039	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2000:30:24%20GMT	https://validthemes.live/themeforest/avedi/blog-2-colum.html	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/blog-2-colum.html	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:16	31870/31870	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2000:30:34%20GMT	https://validthemes.live/themeforest/avedi/blog-3-colum.html	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/blog-3-colum.html	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:18	31973/31973	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2000:30:40%20GMT	https://validthemes.live/themeforest/avedi/blog-single.html	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/blog-single.html	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:19	43439/43439	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2000:30:38%20GMT	https://validthemes.live/themeforest/avedi/blog-single-with-sidebar.html	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/blog-single-with-sidebar.html	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:24	42242/42242	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Jun%202021%2023:40:32%20GMT	https://validthemes.live/themeforest/avedi/assets/img/about/5.jpg	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/img/about/5.jpg	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:25	339638/339638	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Jun%202021%2022:09:38%20GMT	https://validthemes.live/themeforest/avedi/assets/img/about/7.jpg	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/img/about/7.jpg	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:25	62447/62447	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Dec%202020%2023:24:52%20GMT	https://validthemes.live/themeforest/avedi/assets/img/border-bg.jpg	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/img/border-bg.jpg	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:27	36265/36265	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Apr%202020%2005:51:58%20GMT	https://validthemes.live/themeforest/avedi/assets/img/round-shappe.png	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/img/round-shappe.png	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:27	93794/93794	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Mar%202021%2023:51:14%20GMT	https://validthemes.live/themeforest/avedi/assets/img/banner/13.jpg	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/img/banner/13.jpg	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:27	193026/193026	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Jun%202021%2021:51:34%20GMT	https://validthemes.live/themeforest/avedi/assets/img/about/12.jpg	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/img/about/12.jpg	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:28	38725/38725	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Jun%202021%2023:54:52%20GMT	https://validthemes.live/themeforest/avedi/assets/img/portfolio/1.jpg	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/img/portfolio/1.jpg	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:28	24640/24640	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Jun%202021%2000:05:16%20GMT	https://validthemes.live/themeforest/avedi/assets/img/portfolio/2.jpg	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/img/portfolio/2.jpg	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:29	28211/28211	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Jun%202021%2000:01:28%20GMT	https://validthemes.live/themeforest/avedi/assets/img/portfolio/3.jpg	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/img/portfolio/3.jpg	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:31	41336/41336	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Jun%202021%2000:08:04%20GMT	https://validthemes.live/themeforest/avedi/assets/img/portfolio/4.jpg	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/img/portfolio/4.jpg	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:31	4988/4988	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Feb%202020%2023:53:12%20GMT	https://validthemes.live/themeforest/avedi/assets/img/clients/01.png	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/img/clients/01.png	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:32	5098/5098	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2017:58:32%20GMT	https://validthemes.live/themeforest/avedi/assets/img/clients/02.png	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/img/clients/02.png	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:33	6601/6601	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Feb%202020%2023:52:38%20GMT	https://validthemes.live/themeforest/avedi/assets/img/clients/03.png	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/img/clients/03.png	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:34	6691/6691	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Feb%202020%2023:52:22%20GMT	https://validthemes.live/themeforest/avedi/assets/img/clients/04.png	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/img/clients/04.png	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:35	4906/4906	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Feb%202020%2023:52:02%20GMT	https://validthemes.live/themeforest/avedi/assets/img/clients/05.png	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/img/clients/05.png	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:36	4883/4883	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2018:02:12%20GMT	https://validthemes.live/themeforest/avedi/assets/img/clients/06.png	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/img/clients/06.png	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:38	39599/39599	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Feb%202019%2001:27:46%20GMT	https://validthemes.live/themeforest/avedi/assets/img/map.svg	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/img/map.svg	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:38	24502/24502	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Mar%202018%2014:51:24%20GMT	https://validthemes.live/themeforest/avedi/assets/img/teams/1.jpg	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/img/teams/1.jpg	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:40	45219/45219	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2023:32:48%20GMT	https://validthemes.live/themeforest/avedi/assets/img/teams/2.jpg	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/img/teams/2.jpg	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:41	33762/33762	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2023:31:46%20GMT	https://validthemes.live/themeforest/avedi/assets/img/teams/3.jpg	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/img/teams/3.jpg	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:41	28043/28043	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Mar%202021%2000:25:16%20GMT	https://validthemes.live/themeforest/avedi/assets/img/blog/v2.jpg	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/img/blog/v2.jpg	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:42	24933/24933	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Mar%202018%2014:51:24%20GMT	https://validthemes.live/themeforest/avedi/assets/img/teams/4.jpg	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/img/teams/4.jpg	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:44	35863/35863	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2022:24:30%20GMT	https://validthemes.live/themeforest/avedi/assets/img/teams/8.jpg	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/img/teams/8.jpg	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:45	38673/38673	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Mar%202021%2000:27:38%20GMT	https://validthemes.live/themeforest/avedi/assets/img/blog/v4.jpg	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/img/blog/v4.jpg	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:46	35353/35353	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2022:23:46%20GMT	https://validthemes.live/themeforest/avedi/assets/img/teams/7.jpg	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/img/teams/7.jpg	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:47	97163/97163	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2028%20Aug%202018%2023:45:20%20GMT	https://validthemes.live/themeforest/avedi/assets/js/jquery-1.12.4.min.js	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/js/jquery-1.12.4.min.js	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:47	19188/19188	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2020%20Apr%202020%2007:34:38%20GMT	https://validthemes.live/themeforest/avedi/assets/js/popper.min.js	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/js/popper.min.js	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:48	60010/60010	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2003%20Apr%202020%2007:46:26%20GMT	https://validthemes.live/themeforest/avedi/assets/js/bootstrap.min.js	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/js/bootstrap.min.js	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:49	4474/4474	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2028%20Aug%202018%2023:45:20%20GMT	https://validthemes.live/themeforest/avedi/assets/js/jquery.appear.js	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/js/jquery.appear.js	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:50	5599/5599	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2028%20Aug%202018%2023:45:20%20GMT	https://validthemes.live/themeforest/avedi/assets/js/jquery.easing.min.js	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/js/jquery.easing.min.js	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:51	20216/20216	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2028%20Aug%202018%2023:45:20%20GMT	https://validthemes.live/themeforest/avedi/assets/js/jquery.magnific-popup.min.js	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/js/jquery.magnific-popup.min.js	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:52	15253/15253	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2028%20Aug%202018%2023:45:20%20GMT	https://validthemes.live/themeforest/avedi/assets/js/modernizr.custom.13711.js	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/js/modernizr.custom.13711.js	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:53	42767/42767	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2028%20Aug%202018%2023:45:20%20GMT	https://validthemes.live/themeforest/avedi/assets/js/owl.carousel.min.js	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/js/owl.carousel.min.js	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:54	8415/8415	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2028%20Aug%202018%2023:45:22%20GMT	https://validthemes.live/themeforest/avedi/assets/js/wow.min.js	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/js/wow.min.js	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:55	462/462	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2028%20Aug%202018%2023:45:20%20GMT	https://validthemes.live/themeforest/avedi/assets/js/progress-bar.min.js	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/js/progress-bar.min.js	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:56	35313/35313	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2028%20Aug%202018%2023:45:20%20GMT	https://validthemes.live/themeforest/avedi/assets/js/isotope.pkgd.min.js	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/js/isotope.pkgd.min.js	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
15:21:57	5441/5441	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2016%20Sep%202018%2011:45:28%20GMT	https://validthemes.live/themeforest/avedi/assets/js/imagesloaded.pkgd.min.js	/Users/rahilpaul/websites/Avedi/validthemes.live/themeforest/avedi/assets/js/imagesloaded.pkgd.min.js	(from https://validthemes.live/themeforest/avedi/creative-agency-dark.html)
